CCreditScore,CAge,CTenure,CBalance,CNumOfProducts,CHasCrCard,CIsActiveMember,CEstimatedSalary,Account_Age_Months,Avg_Monthly_Transactions,Transaction_Variance,Last_Login_Days_Ago,Support_Tickets_Count,Mobile_App_Usage_Hours,Is_Holiday_Onboarding,Churn,CLV_Continuous,CBalance_is_negative,CGeography_Germany,CGeography_Spain,CGender_Male,CSeason_Spring,CSeason_Summer,CSeason_Winter
666.865,33,0,101012.69821164524,1,1,1,164060,56,5,2.712012218621884,5,1,7.44,0,0,20985.895618764785,0,1,0,1,0,0,0
587.245,50,6,173007.77202715096,1,0,0,22220,16,18,3.4276101329217887,7,0,1.36,1,0,17040.515478438974,0,0,0,1,0,0,1
540.645,40,8,881.4298504689278,2,1,0,60588,12,12,7.182781475,10,1,7.26,0,0,6606.156092167522,0,0,0,1,1,0,0
712.995,52,2,-2995.42978,1,0,1,143258,17,11,9.280512900430304,44,0,0.84,0,1,8837.529548549339,1,0,0,0,1,0,0
696.649,31,8,182866.4593417045,1,0,0,99651,20,5,2.756751478136176,12,0,2.65,0,1,19107.442166720837,0,0,1,0,0,1,0
615.832,30,7,-2680.08654,2,1,1,159298,36,18,16.739008717775263,4,1,1.4,0,0,12728.768115221324,1,0,0,1,0,0,1
507.242,41,3,59089.310987265104,1,1,0,4655,0,4,8.833466398008653,37,1,1.79,0,0,7049.850242115859,0,1,0,0,0,0,1
720.95,38,0,-1420.1622,1,1,0,128702,14,12,8.858172653006031,26,0,3.12,0,0,7904.660311824056,1,0,1,1,0,0,0
756.484,56,1,525.8063233286397,2,1,1,10074,18,7,7.239794417763789,11,0,1.76,0,0,6011.121225231615,0,0,1,1,0,0,0
534.685,36,2,-624.0615125,2,1,1,17550,9,20,2.6262804956059456,8,0,3.66,0,0,5786.536814993359,1,0,1,0,0,0,1
634.03,40,10,93650.83434290491,1,1,0,128834,14,6,2.7954332998874336,5,0,0.74,0,1,8188.083760367166,0,0,0,0,0,0,0
550.025,26,7,2004.5620635299647,2,1,0,91566,1,5,1.2870086049622251,7,0,14.67,0,0,7408.529568,0,0,0,0,0,1,0
739.366,25,6,308.94322418715046,2,1,0,131137,27,13,8.846280562898153,10,0,3.72,0,0,10114.877670997474,0,0,1,1,1,0,0
675.491,30,9,1746.1827190097235,2,1,0,157737,16,8,13.97441105586424,33,2,5.48,0,0,10581.97506855134,0,0,0,1,1,0,0
590.77,46,8,-16.6056947,1,1,0,60890,20,16,15.350018670090307,3,1,4.36,0,0,5797.047892863053,1,0,1,1,0,0,0
666.524,24,7,169589.37954823533,1,0,0,106684,15,17,1.2682601311688544,15,0,5.38,1,1,20013.545698208043,0,0,1,0,0,0,1
706.321,60,5,137805.01029564574,2,1,1,40530,5,13,3.868438056532472,1,1,3.85,0,1,17666.790848663448,0,1,0,0,0,1,0
428.393,27,6,114160.03334369144,2,1,1,25192,34,7,5.025190237,49,0,8.08,0,0,16304.96111506633,0,0,0,0,0,1,0
635.537,24,4,140509.73039346584,1,1,1,141645,24,18,10.046336739106694,9,1,3.83,0,0,21614.420073129364,0,0,1,1,0,1,0
751.457,32,5,156476.08148277525,1,1,0,147942,19,12,5.378734529070516,27,0,1.31,0,0,21542.58984801646,0,1,0,1,0,0,0
659.24,28,3,116631.95433306924,2,0,1,76740,6,13,19.07361410203444,11,0,2.67,1,0,16595.426880193158,0,0,1,0,0,0,1
849.407,29,1,154701.1100788238,1,1,1,164326,4,18,1.5548672012610336,16,1,4.39,0,0,22569.62759922916,0,1,0,1,1,0,0
609.27,38,3,96760.48766594076,1,0,0,39918,11,15,1.1195922192838994,3,4,1.63,1,0,11424.32440624536,0,1,0,1,0,0,1
490.656,46,4,1121.4493938415123,2,1,0,5004,11,11,12.33444949200115,18,1,2.26,0,0,4281.996705,0,0,0,0,0,0,0
736.551,29,2,159.48014891943976,2,1,1,170002,3,15,4.370213228905128,18,0,0.92,0,0,11583.299201621492,0,0,0,1,0,1,0
601.285,35,7,143140.58232335828,1,1,1,59079,32,19,10.14933879096546,9,1,3.07,0,0,18893.65517576434,0,0,1,0,1,0,0
614.121,66,2,-621.848265,2,0,1,181450,0,13,4.912340860819898,9,2,5.32,0,0,11115.925382145631,1,0,1,1,0,0,0
654.271,31,2,76211.60246819831,2,0,0,13031,17,9,8.298260578013727,11,0,10.64,0,0,10124.825511763844,0,1,0,1,0,0,0
741.809,49,3,735.4919906226098,3,1,1,66070,6,18,5.078845949265334,4,0,5.67,1,1,8940.492512169498,0,0,1,1,0,0,1
787.338,32,4,-3790.710344,2,1,1,11736,21,13,2.616925447892826,15,0,1.18,0,0,5854.898580647314,1,0,0,1,0,1,0
719.948,39,4,159291.57227839087,2,1,0,57997,45,12,5.649292723724985,22,1,3.86,0,0,20697.93244848098,0,0,0,1,0,1,0
524.55,33,1,110529.05407818255,1,0,1,177315,12,6,6.496928177345964,4,1,4.65,0,0,19257.406860209216,0,0,0,1,0,0,1
774.843,42,5,2263.315617047193,2,0,0,23446,9,13,5.537540383364863,10,1,0.61,0,0,4275.986031965865,0,0,0,0,0,1,0
753.91,30,3,144375.25579111904,1,0,1,198331,41,9,6.951151035230558,3,1,1.83,0,0,24315.570510363603,0,0,1,1,0,0,0
633.53,36,10,144180.61176478292,2,1,1,98810,14,6,7.457223101454189,12,0,1.85,0,0,20849.07875160312,0,1,0,0,0,0,1
603.361,21,0,262.9432440744472,2,1,0,120376,3,15,9.370816869464443,11,0,11.1,1,0,8455.252744864109,0,0,0,0,0,0,1
633.275,32,3,-1213.672655,2,1,1,197166,38,11,8.158899248571762,15,3,1.82,0,0,14327.509,1,0,0,1,0,0,0
652.707,47,8,113826.98416862004,1,1,1,73255,30,12,5.464029762505923,12,1,0.39,0,0,17023.582344086703,0,0,1,0,0,1,0
680.894,35,2,110483.77507906496,2,0,1,83445,13,9,2.105599188227886,8,2,3.12,0,0,16715.000687811676,0,1,0,1,0,1,0
580.009,24,1,134197.64938426577,1,1,0,19527,10,13,22.25700178833647,4,0,3.93,1,1,14377.639858575909,0,1,0,1,0,0,1
652.124,23,10,881.2134228958171,2,1,1,169950,10,10,4.794713062006245,13,1,1.48,0,0,12002.308853989023,0,0,0,1,0,0,0
510.361,41,6,3960.558255590451,1,1,1,103128,20,15,26.65986283,10,0,4.3,0,0,8918.005615778797,0,0,0,0,0,1,0
803.56,34,4,145228.75364141533,2,1,1,113344,4,14,5.256004741241656,3,0,5.11,0,0,21107.795780214565,0,1,0,1,0,1,0
774.296,45,8,97001.8591,1,1,1,113825,0,11,9.290529105489782,4,0,4.56,0,0,15873.082884849237,0,0,0,1,0,1,0
651.165,50,10,93650.83434290491,4,1,0,181090,33,13,4.716541656896802,22,0,1.96,0,1,14667.210308368358,0,0,0,0,0,1,0
720.41,35,1,102705.36342462015,1,1,1,165004,8,13,4.268979317306822,8,0,0.53,0,0,18735.33352989096,0,0,1,1,1,0,0
724.411,34,5,76562.62666937076,2,1,0,95051,48,14,11.311616737036015,13,2,2.57,0,0,15769.40623097619,0,0,0,0,0,0,0
683.761,33,4,138251.66174541833,1,1,0,99991,13,14,4.801819115141785,11,0,2.67,1,0,15972.126926782264,0,0,0,1,0,0,1
654.41,43,6,-2292.275268,2,1,1,12541,10,9,11.845900081265142,9,0,3.09,0,0,5501.855178768077,1,0,0,0,0,0,0
642.113,35,1,103637.91841198134,2,1,1,136905,47,17,3.887967468243553,5,0,2.6,1,0,20858.87509152742,0,0,0,0,0,0,1
674.822,37,8,147994.1371582858,2,1,1,22467,4,10,2.902021543,22,1,0.45,0,0,17553.42769833697,0,1,0,0,1,0,0
682.997,31,1,128064.90379431764,1,1,1,57825,12,9,4.679804928323478,4,0,1.08,0,0,16647.97318215557,0,0,0,1,1,0,0
541.779,30,8,146583.57268446282,1,1,1,80721,10,11,2.687791426406657,6,0,1.03,0,0,18960.82831564988,0,0,1,1,1,0,0
566.191,45,4,1720.785204732757,2,0,1,118665,4,13,6.326311584305963,7,0,5.78,1,0,9014.491792464818,0,0,0,0,0,0,1
666.655,69,9,263.11064534044493,1,0,1,132299,8,9,9.531536903502214,14,1,2.67,0,0,8390.841017,0,0,1,0,0,0,0
470.934,37,9,98173.53643402072,1,1,1,122679,25,8,0.7797603582025591,14,0,14.67,0,0,17477.40558932467,0,0,1,1,0,1,0
817.87,39,9,110891.72092498495,1,1,0,16473,25,19,0.9474825308700244,32,0,0.94,0,1,12907.604653605787,0,1,0,1,0,0,1
567.837,61,6,142118.31253874634,1,1,1,99991,1,14,3.898366346224883,26,0,1.64,0,0,16808.671434629236,0,0,0,0,0,1,0
697.182,26,4,134234.03601527866,1,0,1,59080,4,11,2.216759070673408,3,1,0.13,1,0,16060.291812529971,0,0,1,0,0,0,1
584.133,42,3,137481.3032767657,1,1,0,28136,65,16,10.036570819697344,33,2,1.34,0,0,17491.62564311771,0,1,0,1,0,0,0
750.745,38,2,451.21425240220486,2,1,0,180534,11,14,2.379273756476349,27,0,2.5,0,0,11161.380382759871,0,0,0,1,0,1,0
725.227,38,2,58730.481567955314,1,1,1,58878,2,12,9.013067709,46,0,4.27,1,0,10418.516920668057,0,0,1,1,0,0,1
731.948,42,9,101985.3739198024,1,1,1,189619,3,11,7.660384422194657,24,0,24.45,0,0,19283.332221416025,0,0,1,1,0,0,0
500.983,37,4,462.9886873538522,2,0,0,15793,1,14,8.157781670984557,49,0,15.22,1,0,3183.468286103136,0,0,0,1,0,0,1
600.404,22,7,143151.8158891708,1,1,0,99651,4,12,22.761534340464188,8,0,9.79,1,0,15957.478047862303,0,0,1,0,0,0,1
733.479,54,0,132840.66817378026,1,0,1,13039,3,20,15.148501946957976,7,0,4.23,1,0,13993.007564075617,0,0,1,1,0,0,1
559.313,57,6,306.90440960774214,2,1,1,36753,18,11,4.655828277130169,39,0,0.74,0,0,6909.733348517018,0,0,1,1,1,0,0
851.814,45,2,119654.23297640402,1,1,1,16955,8,17,2.520572660641653,11,0,1.09,0,0,14139.181515749056,0,0,1,0,1,0,0
684.332,38,4,4616.024007024992,3,1,0,77159,10,12,22.34156675686821,3,0,1.72,0,0,8715.225932530393,0,0,0,1,0,1,0
629.945,29,0,137940.9169374265,1,1,0,196527,2,16,1.550552177558098,6,1,1.93,0,0,21326.82496486289,0,1,0,0,0,0,0
734.132,39,3,88147.78536812666,2,1,1,124246,2,11,11.77684061105064,30,1,0.53,0,0,16658.925904051255,0,0,1,0,0,1,0
594.638,32,10,159093.6937669469,1,1,0,168068,19,15,12.64993188579728,10,0,0.52,0,0,22661.046180147077,0,0,1,1,1,0,0
538.366,68,9,-1642.341639,2,1,0,109949,13,15,4.020196239459737,31,1,8.75,1,1,8259.164549878404,1,0,1,1,0,0,1
574.559,32,9,122993.78074263936,2,1,1,129257,5,11,3.6776907521082634,12,0,6.16,0,0,19923.144740672986,0,0,0,0,0,1,0
603.829,29,8,-3484.608104,2,0,1,34703,14,13,3.838017751514798,27,1,4.28,0,0,5561.054453471698,1,0,0,1,0,0,0
703.111,24,7,101279.66101647278,1,1,0,122480,22,10,0.8480896871925422,10,0,2.42,0,0,16404.734574413484,0,0,0,0,0,1,0
641.804,33,8,150563.51712767922,1,0,0,151862,1,9,9.226860059229756,16,0,7.38,0,0,19620.59922115264,0,1,0,1,0,1,0
730.761,39,1,-566.7703793,2,1,1,141289,7,15,15.815143330972957,19,0,2.99,0,0,10588.871700231284,1,0,0,1,1,0,0
686.577,41,4,130888.4888872772,2,1,0,99991,20,9,9.163237464349962,11,0,4.56,0,0,16929.27612362112,0,0,0,0,0,1,0
541.13,35,7,125734.0268291013,1,0,1,83711,12,8,9.739017148825774,4,0,0.71,0,0,16768.162067448782,0,1,0,1,1,0,0
524.361,42,0,92810.71800707362,1,0,1,97912,12,9,5.427142038201456,4,1,1.08,0,0,14936.087199539405,0,1,0,0,1,0,0
624.977,62,3,143593.36840714916,2,1,1,144268,9,10,3.8083850564329103,37,0,2.26,0,0,22202.585710141306,0,1,0,1,1,0,0
704.316,39,2,-502.8387694,2,1,1,81558,20,15,6.9529751909471855,21,1,1.97,0,0,8811.724653,1,0,0,1,0,1,0
549.989,49,9,108984.55813787245,1,0,0,127222,5,11,4.342881547960327,19,1,2.4,0,1,15483.64414052897,0,1,0,1,0,1,0
619.993,43,1,-1398.741103,2,1,1,148259,12,10,1.805061515532003,4,2,5.39,0,0,11156.596641569256,1,0,0,1,1,0,0
550.097,34,8,-878.1761816,1,0,1,103173,5,12,14.513863505889448,4,1,1.61,1,0,7039.138885282557,1,0,1,0,0,0,1
703.841,21,4,117515.4570484064,2,1,1,58783,2,13,7.125258714516929,6,0,0.33,0,0,16567.195036971934,0,0,0,1,0,0,0
520.062,29,2,87521.85350839765,1,1,1,2051,0,13,1.704301704286102,15,0,0.37,1,0,10537.066077089836,0,1,0,0,0,0,1
716.804,18,3,129733.36322329556,1,0,0,199041,4,12,2.8978916804554062,11,0,6.34,0,0,20004.99855347218,0,1,0,0,0,0,0
553.715,49,6,123707.31183177976,1,0,1,96374,14,9,6.594060193694163,28,2,10.18,0,0,17018.155443677577,0,1,0,0,1,0,0
614.279,31,7,121142.40196653584,2,1,1,48885,8,11,18.57235259048569,28,1,7.73,1,0,16615.44288399198,0,1,0,0,0,0,1
611.94,37,5,93650.83434290491,2,0,0,155387,18,9,3.735574217282952,23,2,0.95,0,1,9699.987217829008,0,0,0,1,0,0,0
673.382,36,2,84642.36743731899,2,0,0,35166,1,13,21.535946590860107,12,0,5.44,0,0,10907.222778985744,0,1,0,0,0,1,0
562.118,33,0,93650.83434290491,1,1,1,108838,14,10,14.79880927444622,29,1,4.85,1,1,8391.571722550108,0,0,0,1,0,0,1
681.353,58,8,93772.56387692994,1,1,1,142290,7,13,10.558029185665518,11,2,1.67,0,0,17004.968026943927,0,0,0,0,1,0,0
711.91,38,4,127269.70073533904,1,1,0,139686,25,13,10.055112487120535,8,0,2.7,0,0,19309.65038859987,0,0,0,1,0,1,0
684.706,48,3,77489.59916235582,1,0,0,99991,20,12,13.516384902064246,18,0,15.08,1,1,10623.404832072903,0,0,0,0,0,0,1
707.416,49,4,154444.42120243923,2,1,1,39480,21,11,3.652204812930739,15,0,14.56,0,0,19636.59296,0,0,0,1,0,1,0
613.437,32,6,510.1324638388733,2,1,1,99651,10,16,5.159661087757306,14,1,3.49,0,0,7210.453352289296,0,0,1,0,0,1,0
800.793,41,6,-120.3841564,2,1,0,50964,0,11,13.70680147,9,0,0.26,0,0,5531.981422360688,1,0,1,1,0,0,1
704.808,37,1,4229.799099635411,2,0,1,6672,42,14,10.558971536882728,13,0,2.41,0,0,6575.531281306321,0,0,0,1,1,0,0
615.222,49,9,143063.2993619114,1,1,0,99991,15,13,9.551503517643424,5,1,3.96,0,0,16543.054218685054,0,0,0,0,0,0,1
626.966,26,3,131380.3153816874,1,1,0,122590,3,12,3.227626009537353,28,0,0.19,0,0,17711.844511876126,0,1,0,1,0,0,0
798.3,40,2,115140.47005640526,2,1,1,48251,3,16,1.132659373716819,7,1,1.91,0,0,15993.001803967296,0,1,0,1,0,0,0
531.403,58,3,137381.31978047697,1,1,1,126900,6,14,6.442478990987043,14,0,1.88,0,0,19817.85363591655,0,1,0,1,0,1,0
591.842,51,3,79416.66983,1,0,1,146610,1,11,3.4580906542548395,9,1,5.8,0,0,14982.664639320456,0,0,1,1,1,0,0
721.091,34,9,490.4746307996069,2,0,0,16254,5,12,15.83994447216968,8,0,5.33,0,0,3647.688917690944,0,0,0,1,0,1,0
592.434,76,5,159690.58097824617,1,0,1,99991,1,12,5.188355929710107,26,1,0.22,1,0,17414.811439262474,0,0,0,0,0,0,1
646.093,28,6,152156.8955190463,2,1,0,101702,48,11,7.948837965845789,6,1,0.52,0,0,22163.991915387585,0,0,1,1,1,0,0
560.315,34,4,2176.386660768293,2,1,1,67568,8,8,1.828970850588331,43,2,8.34,1,0,7764.804026872175,0,0,0,1,0,0,1
662.562,33,4,-917.1370681,2,1,1,131804,7,11,2.5911156782706923,9,0,3.54,1,0,10258.51101257678,1,0,0,1,0,0,1
765.327,36,7,101864.62440748115,1,0,1,118970,2,10,10.123907120286312,6,0,9.69,1,0,15746.60363272227,0,0,0,1,0,0,1
626.061,27,1,59148.35045732454,1,1,1,107701,26,13,1.4958803305271242,11,2,14.53,0,0,13814.868682967044,0,0,0,1,0,0,0
742.575,46,9,2045.1225298078227,1,1,0,117010,7,11,3.518704446973323,3,0,0.12,0,0,7562.968128200489,0,0,0,0,0,0,1
653.222,43,9,-1550.213872,2,1,1,80571,15,16,14.362908060572618,21,0,14.92,0,0,8466.962412031975,1,0,0,1,1,0,0
698.079,38,6,133242.96728912092,1,1,1,6255,2,7,7.043201850561903,5,0,4.88,0,1,14563.970460455688,0,1,0,0,0,1,0
603.728,34,9,3260.743381612564,2,1,0,168024,13,12,14.419241353156645,23,0,5.47,0,0,11006.40729665853,0,0,0,0,0,0,0
556.863,40,4,4725.684848089803,1,0,1,166655,7,10,5.748666163203841,12,1,1.07,0,0,10050.974064564723,0,0,0,1,1,0,0
662.598,33,2,102811.13584837748,1,1,1,158631,4,15,1.6832526846855755,13,1,0.96,0,0,18215.284000115716,0,0,0,1,0,1,0
685.422,54,9,1765.5206050549796,1,1,0,192895,40,11,13.930269983555908,6,0,3.14,0,1,12181.840940134289,0,0,0,0,0,1,0
745.066,60,4,-1028.340607,1,1,1,12901,37,7,3.204959995470382,22,0,1.2,1,1,5671.806209115581,1,0,0,0,0,0,1
670.608,36,1,84512.77541342494,1,1,0,115362,7,14,9.618695694650397,17,1,7.5,0,0,13960.195254563563,0,0,1,1,0,0,0
656.54,36,2,145356.13998197403,1,1,1,87492,29,13,2.532959766439202,41,2,0.84,0,0,19882.710741836985,0,0,0,0,0,1,0
628.659,45,2,-870.2996915,1,1,1,141349,21,11,1.0498375931192951,19,0,0.09,1,0,10040.532712031936,1,0,0,0,0,0,1
697.621,50,8,-3906.831162,1,1,0,129011,4,9,5.918024592,15,1,12.45,0,1,7304.313664048387,1,0,0,0,0,0,0
666.099,66,7,401.4585420360143,2,1,1,98613,30,11,13.353213258317638,27,0,6.92,0,0,10045.891839255251,0,0,0,0,0,1,0
591.018,29,0,-1274.608324,1,1,0,143059,48,10,8.389739841712398,10,0,0.66,0,0,10301.92457066362,1,0,0,1,0,0,0
706.499,34,9,162719.3562042068,2,1,0,94498,2,9,2.6733988536139583,12,0,4.44,0,0,20613.097685847253,0,1,0,1,0,1,0
694.941,28,8,92335.57512,2,1,0,42802,20,17,1.856508125,9,1,3.9,0,0,13584.652503138752,0,0,0,0,1,0,0
613.123,33,5,69143.11658095317,1,1,0,99651,15,7,7.225691168,12,0,4.96,1,1,10535.272286419338,0,0,1,1,0,0,1
683.528,33,9,1327.2485457327866,2,1,1,41863,5,9,6.552298338137622,9,2,22.91,0,0,6707.919692,0,0,0,0,0,1,0
468.754,37,5,138959.3536993449,2,1,1,111874,25,9,8.087818592343126,18,0,12.65,1,0,21471.207728166497,0,1,0,0,0,0,1
775.809,71,9,146290.25351071113,2,1,1,121812,25,16,5.359768632387904,16,4,1.54,1,0,22461.566555676945,0,1,0,1,0,0,1
852.248,36,5,119700.73042718924,1,1,0,191019,45,17,8.981052718142204,20,0,4.84,0,1,21672.266673018446,0,1,0,1,0,1,0
635.852,37,8,134037.43858948656,2,0,0,155032,6,12,2.7489047788224767,11,0,2.77,0,1,19900.618975617897,0,1,0,1,0,0,0
683.118,43,4,-1189.159861,2,1,1,60629,2,14,20.469736128269627,12,0,5.84,0,0,7082.621746067075,1,0,0,0,0,1,0
716.481,44,4,-685.3475583,1,0,0,83716,22,14,4.180350704281265,9,0,1.07,0,1,5880.470610297193,1,0,1,1,0,1,0
710.1,30,5,-602.7813423,2,0,1,163686,25,10,4.189923040967967,14,2,2.62,1,0,11605.70172441774,1,0,0,0,0,0,1
758.219,34,1,150886.63670520476,1,1,1,58271,17,12,4.885385888557196,2,1,2.69,0,0,18824.18470842169,0,0,0,0,0,0,0
656.606,32,3,149385.6174560204,2,0,1,174633,8,15,12.673088614316056,14,1,6.93,0,0,23184.36182223797,0,1,0,0,0,1,0
823.67,32,1,1220.643443841066,2,1,1,39815,0,13,12.47660377131866,16,0,8.44,1,0,6336.205017802019,0,0,1,0,0,0,1
559.057,31,0,109867.6827018857,1,1,1,85992,20,6,20.633809088689706,12,0,12.17,0,0,16693.388901021397,0,0,0,1,1,0,0
546.68,45,6,124057.42346568793,1,1,1,148102,2,18,11.390170621610888,14,0,4.96,0,0,19403.725135566343,0,1,0,1,0,0,0
787.315,37,8,-277.398816,2,1,1,148540,1,9,11.904154395315128,5,0,7.93,1,0,10710.766275576854,1,0,1,1,0,0,1
633.483,38,2,92600.35123,2,1,1,105811,3,7,9.304742023836582,26,0,1.96,0,0,16348.859460004653,0,0,0,1,0,1,0
560.625,41,5,167825.55739985622,2,1,0,85748,1,19,8.516639428495168,19,1,0.15,0,0,20316.273853945768,0,0,1,1,0,0,0
853.466,32,5,76.37108862139759,1,1,1,2645,8,11,9.68489939,4,0,0.85,1,0,4070.029729529276,0,0,1,0,0,0,1
693.494,21,1,-1178.13953,2,1,1,3211,9,11,9.739021340865262,19,0,1.64,0,0,5080.644761134103,1,0,0,1,0,1,0
708.089,39,3,155748.5956839162,1,1,0,92157,16,13,14.604110933699026,15,0,1.79,1,0,19166.17096736876,0,0,0,0,0,0,1
732.366,62,2,2053.639572952814,2,1,1,27537,11,10,7.512016319305274,41,0,5.55,0,0,6319.255729337007,0,0,0,1,0,1,0
808.359,59,0,136814.2974576229,1,1,0,182622,8,10,4.475748138507961,11,1,5.84,0,0,20911.926432869543,0,1,0,0,0,0,1
702.275,35,4,138081.20960007384,2,1,0,118284,1,13,5.427061534,17,1,3.15,0,0,19253.25262372291,0,1,0,1,0,0,0
685.663,31,1,4567.255072783494,2,0,1,183047,9,12,5.706568355540945,8,0,7.35,0,0,12037.91650184712,0,0,0,1,0,0,0
629.068,30,3,128788.27028469472,2,1,1,41691,4,10,4.569921945750707,3,0,3.06,0,0,16952.55183445863,0,1,0,1,0,0,1
549.635,35,10,1803.085090112096,1,1,1,33375,15,7,1.4741067128247471,21,0,3.41,0,0,5630.351774415865,0,0,0,0,0,1,0
509.305,34,4,3278.501449495388,2,1,1,58311,7,18,6.518344329942959,21,0,5.34,0,0,7558.563258946417,0,0,1,0,0,0,1
624.406,39,6,1302.3819639231183,2,0,0,134204,5,12,5.547018589269134,12,0,5.23,0,0,8378.897365770386,0,0,0,1,1,0,0
698.496,37,3,-1290.272183,2,1,1,146950,2,8,6.728872323148595,11,2,3.02,1,0,10542.946855086248,1,0,1,0,0,0,1
550.436,27,4,825.1803484066271,2,1,1,134038,1,10,3.031895053711639,3,0,0.43,0,0,10257.93011171082,0,0,1,0,0,1,0
676.396,30,1,109318.6176179952,1,1,1,177555,13,9,2.849271437,12,1,14.06,0,0,19954.21136279391,0,0,0,0,0,0,0
596.037,46,7,96965.06941003504,1,1,0,145323,11,16,10.526819770714033,21,0,2.5,0,0,16324.807064873252,0,0,0,0,0,1,0
426.93,39,9,1917.5068110504471,2,1,0,28223,7,12,4.489848969356424,11,0,5.14,0,0,5104.849798099447,0,0,1,0,0,1,0
560.059,43,1,2491.161335073069,1,0,1,86699,7,11,5.474274522640042,13,0,1.42,0,0,6672.9063093626255,0,0,0,0,0,1,0
758.04,37,0,116180.08589395296,2,1,1,118120,5,6,10.015778285306236,6,2,3.15,0,0,19008.32173926089,0,1,0,0,0,1,0
678.239,31,1,-1706.785466,2,1,1,6595,8,14,7.953614998847016,27,2,0.03,1,0,5114.204099144922,1,0,0,1,0,0,1
740.113,30,9,3196.398598496819,2,1,0,37319,4,9,4.171318874332098,2,0,19.37,0,0,5516.717664610779,0,0,0,0,0,0,0
683.965,41,7,1602.455395273145,1,1,1,137602,9,12,6.775213891960099,17,1,7.18,0,0,9532.123961493004,0,0,1,0,1,0,0
551.398,44,8,2445.885441514713,1,1,0,17487,21,14,11.466247932842586,16,1,0.47,0,0,4176.268458329848,0,0,1,1,0,0,1
704.814,41,4,67426.27649,2,1,1,142710,14,11,9.567724006030506,7,0,5.3,1,0,16530.08767091786,0,1,0,1,0,0,1
524.811,39,9,97187.28322101188,2,1,0,95903,16,10,6.983991411306967,12,0,3.89,0,0,15859.216929130504,0,1,0,0,0,1,0
640.941,33,2,-1559.32661,1,1,0,95531,2,16,7.664035616416382,20,2,12.36,0,0,6013.815772,1,0,0,1,0,1,0
729.487,41,7,113957.06192622353,1,1,1,115265,11,9,6.314703625340065,13,0,1.59,0,0,17733.261384226607,0,0,0,1,0,1,0
715.369,31,4,132677.1046278805,1,0,0,44641,5,6,5.354469343653278,68,0,4.08,0,0,13869.866280135477,0,0,0,1,1,0,0
641.128,40,9,1657.6383080273624,2,0,1,95692,19,13,8.116679708,15,0,0.29,0,0,8744.664898076886,0,0,0,0,1,0,0
559.789,39,8,150225.22441647656,1,1,0,99991,5,8,14.06409998292341,11,1,2.86,0,0,16539.205047893614,0,0,0,1,0,1,0
830.91,32,9,77879.30479911817,1,1,0,196637,2,12,0.4053179324607107,6,0,0.53,0,0,16551.530404558795,0,1,0,1,0,1,0
540.018,54,8,93650.83434290491,1,0,1,139424,17,12,30.29186906367754,28,0,0.36,0,1,8982.687573540734,0,0,1,1,0,0,0
688.679,44,6,132830.01127881775,2,1,1,197046,13,11,14.103998905890547,12,0,4.33,0,0,23813.786434968497,0,0,0,0,1,0,0
688.887,35,9,194.36024550567012,1,1,0,165700,2,18,7.260229905100397,24,2,3.56,1,0,8935.510246750386,0,0,0,1,0,0,1
652.941,46,2,1390.829571596505,2,1,1,64641,2,4,4.660930222902093,33,0,0.31,1,0,7323.256535319812,0,0,0,0,0,0,1
672.81,35,1,145814.95699876093,1,1,1,181489,56,6,2.8892985635499158,10,1,2.21,0,0,25221.2025780834,0,1,0,1,1,0,0
640.836,30,1,124573.55682815576,1,1,1,193577,8,11,7.718263106714289,13,0,5.67,0,0,21548.23689091792,0,0,0,1,0,1,0
676.811,36,2,-2788.795366,2,1,1,180832,5,14,1.8512371167594752,9,0,4.63,0,0,11955.078566381324,1,0,1,1,0,0,1
640.86,33,5,-1740.602976,2,1,0,138438,53,9,2.4542834965564717,19,0,4.08,1,0,11457.513798613958,1,0,0,1,0,0,1
631.931,36,3,-378.0273204,2,1,1,10351,49,10,6.583228847624477,15,0,6.68,0,0,7462.439128319845,1,0,0,1,0,0,0
539.211,31,1,59.49699573382226,2,1,0,3822,15,17,5.513135941472743,9,0,6.29,0,0,4415.041704177123,0,0,0,1,0,1,0
528.085,23,7,106124.62891891976,1,1,0,99651,14,13,14.447487284576848,23,1,4.12,0,0,13353.704746426396,0,0,1,1,0,0,0
819.307,36,3,144407.9536480356,1,1,1,136223,7,5,9.495432549761876,10,1,15.39,0,0,20848.25913542631,0,0,0,0,1,0,0
754.585,33,7,2417.991065062468,1,1,0,186629,42,8,5.848073157775317,2,0,15.98,0,0,12107.400601068945,0,0,0,0,0,1,0
532.474,31,3,-652.3015843,1,1,1,41259,14,12,4.101499865561514,35,0,20.61,0,0,5630.164080998431,1,0,0,1,1,0,0
624.916,31,5,-2700.90991,2,0,1,100375,7,8,22.73585483041395,34,0,5.86,0,0,3795.629053653286,1,0,0,1,1,0,0
710.886,23,4,70425.00039993452,1,1,0,103642,1,12,7.2064213187882045,24,0,3.64,0,0,12006.604158943284,0,1,0,0,1,0,0
663.737,38,1,85929.18771704467,1,1,1,77040,18,8,5.527999748363376,27,0,6.3,0,0,14208.004194547517,0,0,1,1,0,0,0
622.407,32,2,79785.77713209577,2,1,1,145314,24,14,14.78935388174768,14,1,2.3,0,0,18028.474402255557,0,0,0,0,0,1,0
